2.33974,0.437982,0,0,2.55945,0.0617116,0.0654103,1.30055,0.34951,3.35099,0.00400337,0
1.97953,0.259184,0.358851,0.150926,2.53231,0.0480323,0.0922179,0.99084,0.0529375,3.26555,0.0042925,0.0820564
0.590172,0.228705,0.509829,1.05586,2.22889,0.0501361,0.271626,0.0685014,0.105973,2.16314,0,2.80598
0.169843,0.155109,0.201707,0.999162,1.7212,0.233047,1.02242,0.415522,0.0904837,0.502045,0,3.34344
0.22259,0.0313084,0.107987,1.05873,1.77292,0.0443652,0.944215,0.287626,0.000211449,0.194897,0.0468694,3.48807
0.291235,0.207864,0.00275766,1.25331,1.34932,0.0789233,0.939254,0.128201,0.0719062,0.10886,0.00565153,3.63744
1.38381,0.0371981,1.43283,0.320404,0.402166,0.0142228,0.582491,0.74073,0.197237,0.34575,0.31677,2.76666
2.90586,0.12265,2.05059,0,0.159358,0.0451837,2.47574,0.385215,0.139511,1.91366,0.152082,0.317352
3.09531,0.196118,1.55477,0.10818,0.424873,0.0526459,2.12791,0.286103,0.0617055,1.75032,0.397627,0.224289
3.3454,0.242627,1.51481,0.0182441,0.271249,0,2.50325,0.422544,0.0394972,2.01641,0.116542,0.267001
2.78523,0.0337085,1.31884,0,0.646167,0,2.58202,0.449469,0.0872063,2.40009,0.0818572,0
2.8382,0.119906,1.59985,0,0.717584,0.0499656,2.44332,0.349027,0.161118,2.49509,0.0897934,0
3.43258,0.0360857,0.997289,0.211948,0.773349,0.0721536,2.25564,0.159193,0.0967437,2.3193,0.0679381,0
3.15286,0.0818462,0.461174,0.00224887,0.596333,0.0201951,3.4981,0.389306,0.05821,2.0099,0.120511,0.165541
2.66931,0.363456,0.415722,0.000856109,0.946075,0.0229542,3.41605,0.188779,0.0636591,1.66096,0.375018,0
2.54887,0.701165,0.861249,0.00529791,0.748097,0.0231638,3.35207,0.222773,0,1.96802,0.097446,0
1.66916,0.0377338,2.58771,0,0.466607,0.0238543,2.12388,0.26266,0.182998,2.73444,0.0443641,0.0434145
1.99723,0.0562521,2.70104,0,0.298717,0.0476559,1.6338,0.240031,0.0809618,2.353,0.115744,0
0.475719,0.148851,0.869677,0.667959,0.243262,0.0509543,1.50768,0.825573,0.357624,1.30074,0.176498,3.05561
0.0224444,0.274484,0.623512,0.830743,0.0805694,0.232945,1.74246,0.233158,0.407865,0.389771,0,3.68285
0,0.332042,0.137631,1.19507,0,0.0621334,1.81614,0.271806,0.112387,0.583258,0,3.62424
0.0309058,0.07567,1.76815,0.760897,0.0263177,0.0569174,0.730381,0.0554197,0.342103,0.557749,0,3.63157
0.0564385,0.16878,3.01922,0.364523,0.171237,0.0699132,0.377324,0.158517,0.146755,0.784191,0,3.33894
0.0661991,0.117755,2.97555,0.524267,0.0960204,0.0288731,0.350388,0.0887269,0.00958844,0.943396,0,3.38035
0,0.282669,2.91085,0,0.0506762,0.245631,0.139624,2.7612,0.109783,0.116178,0,2.9908
8.12165E-05,0.0873922,2.95702,0,0.0643006,0.28049,0.266439,3.23625,0.137187,0.00589302,0,3.04219
0.000502332,0.00569069,2.96052,0,0.191717,0.0781575,0.174911,3.22102,0.00187131,0.102612,0.229544,2.94124
0,0.239677,0.970803,0,2.71343,0.291455,0.0798438,2.58249,0.326679,0.154834,0,2.36908
0.000407323,0.0499833,1.11067,0,2.84979,0.0293022,0.0441885,2.15768,0.147579,0.0879628,0,2.37769
0.000429497,0.0127658,0.453087,0.20769,2.71484,0.0237505,0.177815,2.20161,0.0271726,0.11491,0,2.48452
3.12136,0.110584,0.254868,0.248499,1.72258,0.0407497,0.258458,2.07101,0.0657713,0.0142752,0.235151,0.750008
3.13986,0.144355,0.472291,0.00996459,1.95271,0.0632822,0.0773941,1.33003,0.0917637,1.60305,0.00228283,0
3.10407,0.029549,0.54087,0,2.28623,0,0,1.13016,0.102654,1.97075,0.00310965,0
3.28349,0.221865,0.199029,0,2.57999,0.0561478,0.105989,0.293784,0.127236,1.95039,0.0337437,0.124604
2.15871,0.204633,0.620971,0,3.04106,0.0493757,0.0889376,0.0626,0.403605,2.18573,0,0.207816
2.09044,0.0716762,0.208964,0,2.88247,0.0550746,0.057101,0.149965,0.17016,2.79981,0.282234,0.192584
0.360556,0.342206,0.00252401,0.00660537,2.00738,0.212224,0.0843997,0.123592,0.00456571,4.31806,0,0.0480061
0.338564,0.382467,0.604373,0,2.59038,0.0605206,0.0508768,0.0596084,0.16551,3.8921,0,0
0.202774,0.306274,0.0435446,0.333793,2.56789,0.0607427,0.037396,0.0232988,0.0416453,4.17437,0.0464883,0
0.325456,0.334973,0.00269861,0.10698,2.63199,0.134575,0.776019,0.353465,0.122575,2.91067,0,1.09058
0.178813,0.551494,0.204857,0.168848,2.06553,0.229238,0.841992,0.0278459,0.0386995,2.4843,0,1.67263
0.064705,0.276841,0.759024,0.189457,2.73784,0.0379979,0.6292,0.0748897,0,2.13993,0.00354526,1.72868
2.95666,0.300744,0.135452,0.0202321,2.20872,0.235866,0.442611,0.744436,0.0382058,2.03259,0.00560677,0
2.93628,0.196259,0.393383,0.0328225,2.2133,0.171889,0.340409,0.930447,0.0925172,1.66234,0.00433361,0.0266555
2.88826,0.0528569,0.187056,0.321579,2.18255,0,0.0807284,0.828431,0.139817,1.64084,0.00575706,0.609232
2.21221,0.293542,0.0535169,0.0072581,1.3481,0.111802,0.0873569,0.242088,0.208747,3.97092,0.00362224,0
1.99734,0.432591,0.157586,0,1.55049,0.0567279,0.312506,0.172656,0.0882312,3.79162,0.00298594,0
2.00158,0.789281,0.70642,0.00915553,0.571961,0,0.993897,0.0494917,0.051637,3.53198,0.236645,0
0.757908,0.406065,2.50957,0.00703286,0.575851,0.0368716,3.3817,0.0898544,0.161808,1.05248,0.399484,0
0.653552,0.356515,2.59337,0.558619,0.144579,0.0321048,3.32779,0.0299074,0.149876,1.49744,0.350395,0
0.62693,0.535481,2.77767,0,0.147523,0.027456,3.05176,0.0437578,0.069682,1.51023,0.376135,0.39362
2.39672,0.321194,0.484659,0.23726,0.388008,0.0292864,3.51993,0.19145,0.0923579,1.59738,0.268545,0.0304777
2.98654,0.052691,0.301582,0,0.985775,0,3.34754,0.0323674,0.134951,0.633646,0.290753,0
3.27853,0.153061,0.152831,0.0373224,0.545331,0.0406795,3.23819,0.0167039,0.0436637,0.494887,0.320657,0.352725
3.23811,0.0950736,0.266153,0.0314824,0.447597,0.0439276,3.41807,0.0311399,0.00445112,0.695161,0.399807,0
2.35579,0.202917,1.27456,0.0398526,0.44318,0.0111195,3.46533,0.0228686,0,0.346273,0.700681,0
0.00071117,0.168504,2.49081,0.0970283,0.128573,0.252708,0.38736,3.1915,0.16699,0.287782,0.136584,0.303314
0,0.115009,2.59414,0.0786543,0.00396573,0.183024,0.316584,3.72023,0.173885,0.235468,0.0230575,0.248556
0.0732792,0.135855,2.5465,0.0395688,0.0719322,0.157194,0.168544,3.82026,0.132307,0.245737,0,0.472528
0,0.1669,2.71766,0,0.000439509,0.154983,0.243715,3.77125,0.131899,0.32226,0,0.388522
0.000400333,0.0838186,2.6118,0,0.00178427,0.223606,0.236307,3.91266,0.0189873,0.436042,0.134318,0.678242
2.57024,0.191246,1.8257,0.043002,0.0442677,0.151724,0.131524,3.56455,0.0187299,0.185868,0.00763724,0
3.05787,0.184363,1.65571,0,0.0378389,0.121367,0.0832232,3.48824,0.00050263,0.101437,0.00214842,0
2.97377,0.301619,1.38079,0.0146457,0.0406725,0.26805,0.249194,3.35976,0.000662002,0.248726,0.0042751,0
2.31314,0.268457,1.01115,0.0831948,0,0.0604287,0.922415,2.89558,0.23879,0.102545,0.0270973,0.311214
0.0246407,0.178997,1.20868,0.175852,0,0.0366089,0.65144,2.58366,0.0725351,0.052909,0,2.88817
0.0125304,0.244694,1.46695,0.190752,0,0,0.491445,2.88441,0.0919026,0.0735364,0.0408003,2.79221
0.000140509,0.47911,0.797619,0,0.499711,0.0446113,0.452234,0.708382,0.106125,3.3421,0,0.605861
0.000168842,0.299306,2.33472,0,0.249938,0.0829381,0.394067,0.865796,0.0985083,2.70078,0.061642,0.0744319
0.128952,0.407878,1.51123,0.0267629,0.320163,0.0891857,0.471311,1.6307,0.0933389,2.60776,0.187094,0.845671
0.000241276,0.255289,2.23142,0,0.191653,0.144198,0.430347,3.21449,0.13557,0.0374354,0.114787,1.69232
0.266819,0.475037,2.08175,0.0104101,0.064121,0.0080712,2.32788,2.60052,0.131727,0.090602,0.419658,1.58202
0,0.304419,2.78545,0,0.182737,0.163456,1.24745,2.91565,0.10988,0.513245,0.404982,1.42542
0,0.168588,3.07812,0,0.129532,0.12117,0.0792679,3.01685,0.10602,1.69357,0.0151373,0.932734
0,0.255459,2.89098,0,0.364087,0.0595753,0.0492848,3.19718,0,1.65879,0,1.36
0.209357,0.210713,2.80064,0.0128751,0.253715,0.0871793,0.0473472,2.85842,0.148238,1.49617,0,1.10432
0.29085,0.145264,3.00185,0,0.308587,0.126523,0.195704,2.73701,0.156128,1.36383,0.751233,0.672843
0.294209,0.1302,3.45379,0,0,0.151538,0.266577,2.8229,0.0885279,1.78346,0,0.662072
0.0135405,0.0663611,2.32463,0.0651601,2.44188,0.00799068,0.4013,1.42778,1.21774,0.313538,0.445196,1.08344
0,0.0573566,1.72599,0.0632797,2.97519,0.0221849,0.298405,1.61327,1.44641,0,0.142022,1.26627
0.000585797,0.00306365,2.04969,0.0747731,2.4804,0.0329223,0.376495,1.46615,1.11136,0,0.194199,1.44358
0.913168,0,1.47419,0.385828,0.507872,2.78568,0,1.01573,0.406012,1.16193,0.184893,0.486081
1.08667,0.0984705,0.982298,0.225607,0.359212,3.23024,0,0.63316,0.178979,1.14599,0.113039,0.838834
0.674245,0.100618,0.667474,0.118076,0.168653,3.21487,0.192363,0.916394,0.0105477,1.29801,0.0504885,1.3431
0.397608,0.10296,1.87593,0.163584,0.135281,3.15022,0.0838153,0.661304,0,2.02918,0,0.076758
0.364491,0.196878,2.4686,0.261085,0.121764,3.03498,0.12417,0.434255,0.0989839,1.86893,0.0621947,0.0326494
0.584448,0.160911,2.40417,0.420332,0.0824467,3.06273,0.0625951,0.521646,0.00383452,1.72238,0.0531007,0.108864
0.445873,0.155893,1.13195,0.399497,0.105565,2.22753,0.595774,0.289387,0.0691563,1.71369,0,2.37248
0.461052,0.100437,1.14528,0.604891,0.118017,2.28858,0.678113,0.126125,0.0559201,1.5977,0,2.6059
0.292914,0.155024,0.880703,0.547341,0,1.78051,1.21984,0.510925,0.0576327,0.874563,0.141543,2.31358
0.222757,0.193074,1.0764,0.104619,0.00228939,0.700282,0.847517,1.95617,0.0838268,0.716924,0.202385,2.69775
0.304848,0.0781775,0.853882,0.17154,0.0030518,0.946268,0.6816,1.77299,0.0892982,0.751259,0.102161,3.04148
2.69806,0,0.53743,0.0371071,1.69675,0.057248,0.31472,3.17875,0.128778,0,0.0795225,0.914553
2.70636,0,0.214557,0.00476113,1.95417,0.0403856,0.167556,3.2536,0.196538,0.0117484,0.0644623,0.908094
2.56363,0.0721444,0.264315,0.0374305,1.64526,0.0279337,0.640475,2.94542,0.0741097,0.472348,0.26628,0.347847
2.70902,6.2238E-05,2.06648,0,1.62617,0.0368855,0.0961823,2.07599,0.13741,0.660005,0.101115,0.0520389
2.31159,0.000432696,2.08929,0,1.64762,0.0175504,0.087133,2.39284,0.184788,0.251318,0.0666853,0.334831
2.87117,0.0771986,0.937991,0.0155444,2.82561,0,0.0338655,1.60049,0.109997,0.0752589,0.137424,0.523504
1.25106,0.0928237,1.46544,0,2.33153,0.168767,0.101301,0.263706,0.124238,1.95358,0.00597813,0.66405
1.33826,0.129295,3.29149,0.00979161,1.80873,0,0.0837189,0.221898,0.155892,2.34015,0,0.0848881
2.95141,0.166773,1.07551,0.1896,0.857668,0.0177054,0.118036,0.6958,0.133662,1.43675,0.0307729,0.986375
1.89613,0.0106519,2.91931,0.125888,0,0.0559319,0.528292,0.89926,0.119738,1.18924,0,2.17052
